"","Rhodospirillales","Burkholderiales","Clostridiales","Bacteroidales","Rhodobacterales","Run_SP154","Pasteurellales","Corynebacteriales","Pseudomonadales","JG30_KF_CM66(class)","Solibacterales","Gaiellales","Flavobacteriales","Sphingobacteriales","Kineosporiales","Sphingomonadales","Micrococcales","Lactobacillales","Blastocatellales","Selenomonadales","Erysipelotrichales","WCHB1_32(class)","Chthoniobacterales","Bacillales","Fusobacteriales","Bifidobacteriales","Thermales","Coriobacteriales","Fibrobacterales","Opitutales","Caulobacterales","NB1_n","Chloroflexales","Actinomycetales","Rhizobiales","Spirochaetales","Acidimicrobiales","Aeromonadales","Pseudonocardiales","Cytophagales","SubsectionIII","Gastranaerophilales","Desulfovibrionales","Neisseriales","Subgroup_6(class)","Campylobacterales","Synergistales","MB_A2_108(class)","Nitrospirales","Mollicutes_RF9","Micromonosporales","Caldilineales","Planctomycetales","Rickettsiales","Desulfurellales","Unknown_Order","Anaerolineales","WCHA1_57(class)","Chromatiales","Chlorobiales","Thermoanaerobacterales","OPB35_soil_group(class)","Tectomicrobia(phylum)","Victivallales","Propionibacteriales","Methanobacteriales","Bdellovibrionales","Streptosporangiales","JG30_KF_CM45","Cardiobacteriales","Xanthomonadales","Myxococcales","Desulfuromonadales","Alteromonadales","Obscuribacterales","Thermoplasmatales","Candidatus_Falkowbacteria(class)","Streptomycetales","Chloroplast(class)","Frankiales","Gitt_GS_136(class)","Bacteroidetes_vadinHA17(class)","Deinococcales","Legionellales","Cyanobacteria(phylum)","NB1_j","X35","Enterobacteriales","Subgroup_10","ML635J_21(class)","Acidobacteriales","Methylophilales","Solirubrobacterales","Oligosphaerales","SubsectionIV","KD4_96(class)","Anaeroplasmatales","Verrucomicrobiales","uncultured(class)","TK10(class)","SubsectionII","Candidatus_Nomurabacteria(class)","SC_I_84","Gemmatimonadales","Cellvibrionales","Latescibacteria(phylum)","SubsectionI","UA11(class)","Subgroup_2(class)","Lineage_IIb","Oligoflexales","Rhodocyclales","Lineage_IIc"
"X206656",0.0,0.001152073732718894,0.5241935483870969,0.2741935483870969,0.0,0.0,0.00864055299539171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025345622119815708,0.07142857142857147,0.0,0.0,0.0,0.0293778801843318,0.0,0.00345622119815668,0.00172811059907834,0.0,0.0,0.0,0.0,0.0,0.00172811059907834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02304147465437787,0.0,0.0,0.0,0.0,0.0,0.0109447004608295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00345622119815668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172811059907834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00403225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206658",0.000428501469147894,0.008080313418217432,0.5227105778648388,0.2808521057786481,0.00104064642507346,0.0,0.000428501469147894,0.000918217433888345,0.04884916748285997,0.0,0.0,0.0,0.0,0.0,0.000183643486777669,0.000367286973555338,0.00428501469147894,0.001469147894221352,0.0,0.005815377081292849,0.0008570029382957887,0.0,0.0,0.001407933398628795,0.0,0.0,0.0,0.000183643486777669,0.0,0.0,6.12144955925563e-05,0.0,0.0,0.0,0.000122428991185113,0.0,0.0,0.0,0.0,0.0,0.0,0.00122428991185113,0.003672869735553378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12144955925563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000122428991185113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000979431929480901,0.0,0.0,0.000428501469147894,0.0,0.0,0.0,0.0,0.0,0.0,0.115450538687561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206660",0.00140512871982737,0.0358809655241632,0.15581873839514226,0.4278616951874337,0.0,0.0,0.0,5.01831685652632e-05,0.0,0.0,0.0,0.0,0.0,5.01831685652632e-05,0.0,0.0,0.0,0.00015054950569579,0.0,0.31866312038942174,0.000501831685652632,0.0,0.0,0.000100366337130526,0.0196718020775832,0.000451648517087369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115421287700105,0.01565714859236212,0.0,0.0,0.0,0.0023084257540021066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000200732674261053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011592311938575763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848095548752948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206668",0.0,0.0295566502463054,0.3645320197044334,0.39080459770114895,0.0147783251231527,0.0,0.0,0.0426929392446634,0.0262725779967159,0.0,0.0,0.0,0.0,0.0,0.0,0.00164203612479475,0.0541871921182266,0.0,0.0,0.0,0.0,0.0,0.0,0.0246305418719212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164203612479475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00492610837438424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04433497536945817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206670",0.0,0.030364372469635626,0.47915729494676873,0.3634352976458235,0.0,0.0,0.000224921277552857,0.0,0.0001499475183685707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74868795921427e-05,0.00123706702654071,0.0,0.03902384165542058,0.014507422402159242,0.0,0.0,0.0,0.00041235567551357,0.000524816314289999,0.0,0.000112460638776428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146198830409357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000112460638776428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692382666066877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206672",0.001145475372279497,0.000264340470526038,0.19006079830822087,0.49325931800158634,0.0,0.0,0.00810644109613182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000881134901753458,0.000793021411578113,0.00555114988104679,0.0,0.025200458190149,8.81134901753458e-05,0.0,0.0,8.81134901753458e-05,0.0147149528592828,0.000264340470526038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001674156313331572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616794431227421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176226980350692,0.0010573618821041512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25517666754780133,0.0,0.0,0.0,0.0,0.000881134901753458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206673",0.0,0.0264553957838894,0.3756107776071479,0.4741030294569316,0.0,0.0,0.0,0.000209409465307832,0.0001396063102052212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00963283540416026,0.0,0.02771185257573639,0.006631299734748011,0.0,0.0,0.000418818930615664,0.0,0.000349015775513053,0.0,0.0009074410163339386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98031551026106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005584252408208846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772022895434874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206676",0.0,0.024019353723863855,0.7064109210298939,0.1904268187316399,0.0,0.0,0.0,0.00259201658890617,0.0165889061689995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00120960774148955,0.00449282875410402,0.0,0.0245377570416451,0.000172801105927078,0.0,0.0,0.000172801105927078,0.00725764644893727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138240884741662,0.0,0.0,0.0,0.0,0.0,0.0,0.000345602211854156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00777604976671851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000172801105927078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206678",0.0,0.001416096294548029,0.5522775548737314,0.3199197545433093,0.0,0.0,0.0322161907009677,0.0,0.00247816851545905,0.0,0.0,0.0,0.0,0.0,0.0,0.00188812839273071,0.00106207222091102,0.01652112343639366,0.0,0.00295020061364173,0.017583195657304748,0.0,0.0,0.000354024073637007,0.0,0.0,0.0,0.00660844937455747,0.0,0.0,0.0,0.0,0.0,0.000590040122728346,0.0,0.0,0.0,0.0,0.0,0.00165211234363937,0.0,0.0,0.000236016049091338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000590040122728346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04083077649280147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000354024073637007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000472032098182676,0.0
"X206682",0.0,0.00733496332518337,0.6332518337408308,0.07334963325183372,0.0,0.0,0.0,0.0097799511002445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415647921760391,0.0,0.1418092909535447,0.0097799511002445,0.0,0.0,0.0,0.0,0.00488997555012225,0.0,0.01466992665036672,0.0,0.0244498777506112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244498777506112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146699266503667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220048899755501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206684",0.0,0.0487514863258026,0.5063196371163078,0.42119170299907494,8.80785660809442e-05,0.0,0.00184964988769983,0.0,0.0001321178491214163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000264235698242833,0.0022460034350640723,0.0,0.014797199101598645,0.0017175320385784151,0.0,0.0,0.000880785660809442,0.0,0.00132117849121416,0.0,0.0003082749812833052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000132117849121416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206538",0.0,0.12880163413527002,0.1804357694053563,0.4417839310031777,0.0,0.0,0.025192918747162958,0.0,0.000113481615978212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01021334543803904,0.0,0.02859736722650935,0.006014525646845209,0.0,0.0,0.003744893327280982,0.04005901044030867,0.00170222423967317,0.0,0.00136177939173854,0.0,0.0,0.0,0.0,0.0,0.00113481615978212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00794371311847481,0.0,0.0,0.0,0.0,0.0,0.000226963231956423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00147526100771675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1211983658647299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
