"","Rhodospirillales","Burkholderiales","Clostridiales","Bacteroidales","Rhodobacterales","Run_SP154","Pasteurellales","Corynebacteriales","Pseudomonadales","JG30_KF_CM66(class)","Solibacterales","Gaiellales","Flavobacteriales","Sphingobacteriales","Kineosporiales","Sphingomonadales","Micrococcales","Lactobacillales","Blastocatellales","Selenomonadales","Erysipelotrichales","WCHB1_32(class)","Chthoniobacterales","Bacillales","Fusobacteriales","Bifidobacteriales","Thermales","Coriobacteriales","Fibrobacterales","Opitutales","Caulobacterales","NB1_n","Chloroflexales","Actinomycetales","Rhizobiales","Spirochaetales","Acidimicrobiales","Aeromonadales","Pseudonocardiales","Cytophagales","SubsectionIII","Gastranaerophilales","Desulfovibrionales","Neisseriales","Subgroup_6(class)","Campylobacterales","Synergistales","MB_A2_108(class)","Nitrospirales","Mollicutes_RF9","Micromonosporales","Caldilineales","Planctomycetales","Rickettsiales","Desulfurellales","Unknown_Order","Anaerolineales","WCHA1_57(class)","Chromatiales","Chlorobiales","Thermoanaerobacterales","OPB35_soil_group(class)","Tectomicrobia(phylum)","Victivallales","Propionibacteriales","Methanobacteriales","Bdellovibrionales","Streptosporangiales","JG30_KF_CM45","Cardiobacteriales","Xanthomonadales","Myxococcales","Desulfuromonadales","Alteromonadales","Obscuribacterales","Thermoplasmatales","Candidatus_Falkowbacteria(class)","Streptomycetales","Chloroplast(class)","Frankiales","Gitt_GS_136(class)","Bacteroidetes_vadinHA17(class)","Deinococcales","Legionellales","Cyanobacteria(phylum)","NB1_j","X35","Enterobacteriales","Subgroup_10","ML635J_21(class)","Acidobacteriales","Methylophilales","Solirubrobacterales","Oligosphaerales","SubsectionIV","KD4_96(class)","Anaeroplasmatales","Verrucomicrobiales","uncultured(class)","TK10(class)","SubsectionII","Candidatus_Nomurabacteria(class)","SC_I_84","Gemmatimonadales","Cellvibrionales","Latescibacteria(phylum)","SubsectionI","UA11(class)","Subgroup_2(class)","Lineage_IIb","Oligoflexales","Rhodocyclales","Lineage_IIc"
"X206712",0.0,0.000736139866574649,0.3703703703703709,0.5896020243846326,0.0,0.0,0.000138026224982747,0.0,0.0001840349666436626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012422360248447212,0.0,0.00515297906602254,0.008189556015642967,0.0,0.0,9.20174833218312e-05,0.00676328502415459,0.00280653324131585,0.0,0.0023464458247066966,0.0,0.0,0.0,0.0,0.0,0.000276052449965493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111801242236025,0.0,0.0,0.000138026224982747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60087416609156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000736139866574649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206719",0.0,0.004528172924943396,0.47293775898158813,0.49476696996881586,0.0,0.0,0.000299030287496262,0.0,8.5437224998932e-05,0.0,0.0,0.0,8.5437224998932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004400017087444998,0.012772865137340376,0.0,0.0,8.5437224998932e-05,0.0,0.00111068392498612,0.0,0.00042718612499466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00803109914989961,0.0,0.0,4.2718612499466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042718612499466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206718",0.0,0.0037156304186276947,0.46494921971761255,0.5189497151350017,0.0,0.0,0.000309635868218974,0.0,0.0,0.0,0.0,0.0,0.0,6.19271736437949e-05,0.0,0.0,0.0,0.0004954173891503588,0.0,0.0026628684666831796,0.005016101065147383,0.0,0.0,0.00012385434728759,0.0,0.000371563041862769,0.0,6.19271736437949e-05,0.0,0.0,0.0,0.0,0.0,6.19271736437949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00297250433490215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000185781520931385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19271736437949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206720",0.0,0.03931455296137966,0.32248163981146594,0.578720450144324,0.0,0.0,0.000657678395264716,0.0,3.65376886258175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000109613065877453,0.001023055281522891,0.0,0.03467426650590084,0.002374949760678141,0.0,0.0,0.0002192261317549051,0.00189995980854251,0.000694216083890533,0.0,0.00029230150900654,0.0,0.0,0.0,0.0,0.0,3.65376886258175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847674376118967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65376886258175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008951733713325298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206721",0.0,0.0505054869091852,0.28596733776894456,0.6090901235634668,0.0,0.0,8.6408018664132e-05,0.000259224055992396,0.0,0.0,0.0,0.0,4.3204009332066e-05,0.0,0.0,0.000129612027996198,0.0,0.000388836083988594,0.0,0.03957487254817246,0.001684956363950572,0.0,0.0,0.000129612027996198,0.00233301650393156,0.000129612027996198,0.0,0.000172816037328264,0.0,0.0,0.0,0.0,0.0,8.6408018664132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00794953771710015,4.3204009332066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00142573230795818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206723",0.0,0.0,0.1358024691358025,0.037037037037037,0.0,0.0,0.0,0.0,0.0864197530864197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123456790123457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728395061728395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206724",0.0,0.008098403239361292,0.28107571243028534,0.16494766597906613,0.0,0.0,0.00240660096264038,0.0,0.000573000229200092,0.0,0.0,0.0,3.82000152800061e-05,0.0,0.0,0.0,0.0,0.004545801818320724,0.0,0.001031400412560164,0.000496600198640079,0.0,0.0,0.0005730002292000909,0.00538620215448086,0.0,0.0,0.0001910000764000301,0.0,0.0,0.0,0.0,0.0,0.000267400106960043,0.0,0.000191000076400031,0.0,0.0,0.0,0.0,0.0,0.0,0.000267400106960043,0.000382000152800061,0.0,0.000191000076400031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529337611735045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206726",0.0,0.0,0.5385130049343477,0.42414485238772254,0.0,0.0,0.000209082545789078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000209082545789078,0.0,0.0132558334030275,0.007359705611775526,0.0,0.0,0.000167266036631262,0.00899054946893033,0.000543614619051602,0.0,0.00020908254578907748,0.0,0.0,0.0,0.0,0.0,4.18165091578155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000669064146525048,0.000125449527473447,0.0,0.000585431128209417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004976164589780046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206725",0.0,0.0,0.6570279010303077,0.3004813115740397,0.0,0.0,0.000112807400165451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000263217267052719,0.0,0.0072948785440324895,0.003459426938407164,0.0,0.0,3.7602466721817e-05,0.0205685492968339,0.000188012333609085,0.0,7.5204933443634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000188012333609085,0.000112807400165451,0.0,0.000902459201323607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009287809280288786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206728",0.000183358392313616,0.03307785397337637,0.648355275220947,0.2498808170449957,0.0,0.0,0.00209028567237522,0.0,0.0009167919615680805,0.0,0.0,0.0,3.66716784627232e-05,3.66716784627232e-05,0.0,0.0,0.000220030070776339,0.0012835087461953126,0.0,0.005757453518647547,0.006564230444827465,0.0,0.0,3.66716784627232e-05,0.0285305658439987,0.000220030070776339,3.66716784627232e-05,0.00047673182001540246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66716784627232e-05,0.0,0.0,0.0,0.0,0.00825112765411273,0.0,0.0,0.00011001503538817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013898566137372123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206727",3.8099592334362e-05,0.06690288413913972,0.550462910046863,0.29028079399550444,0.0,0.0,0.00121918695469958,0.0,3.8099592334362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000647693069684154,0.00057149388501543,0.0,0.003543262087095666,0.006705528250847714,0.0,0.0,7.6199184668724e-05,0.0240408427629824,0.000114298777003086,0.0,0.000266697146340534,0.0,0.0,0.0,0.0,0.0,3.8099592334362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00906770297557816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04598620794757495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206730",0.0,0.000134625740441572,0.22051696284329575,0.2660204631125472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000942380183091007,0.0,0.0,0.0,0.005115778136779747,0.0,0.000673128702207862,0.011443187937533659,0.0,0.0,0.000673128702207862,0.00188476036618201,0.00175013462574044,0.0,0.000269251480883145,0.0,0.0,0.0,0.0,0.0,0.000134625740441572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000942380183091007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053850296176629,0.0,0.0,0.0,0.0,0.000134625740441572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488556812062466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000269251480883145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206729",0.0,0.0002631232732535196,0.42921983949480313,0.06584659913169319,0.0,0.0,0.000592027364820418,0.000657808183133798,0.000460465728193659,0.0,0.0,0.0,0.000986712274700697,0.0,0.0,0.0,0.000263123273253519,0.1024865149322457,0.0,0.05512432574661232,0.0030916984607288487,0.0,0.0,0.008551506380739381,0.011248519931587951,0.0,0.000394684909880279,0.00473621891856335,0.0,0.0,0.0,0.0,0.0,0.00414419155374293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00184186291277463,0.0,0.000592027364820418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000197342454940139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30930140770951237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206732",0.0,0.015073009891662785,0.37524086841091087,0.5619834710743804,0.0,0.0,0.002697726202201,8.56421016571747e-05,0.0,0.0,0.0,0.0,4.28210508285873e-05,0.0,0.0,0.0,8.56421016571747e-05,8.56421016571747e-05,0.0,0.014987367790005588,0.004496210337001673,0.0,0.0,8.56421016571746e-05,0.000342568406628699,0.0144735151800625,0.0,0.00042821050828587367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00616623131931657,4.28210508285873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28210508285873e-05,0.0,0.0,0.002697726202200999,0.0,8.56421016571747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000856421016571747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206731",0.0,0.010693454309786141,0.4293178872326638,0.5051847051198961,0.0,0.0,0.00141769280622165,8.10110174983798e-05,0.00020252754374594978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01215165262475698,0.0,0.01186811406351266,0.0061568373298768585,0.0,0.0,0.000729099157485418,0.0,0.0157971484121841,0.0,0.0004050550874918988,0.0,0.0,0.0,0.0,0.0,0.00012151652624757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046176279974076495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109364873622813,0.0,0.00012151652624757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05055087491899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206754",0.00184344866704481,0.020892418226507888,0.47958026091888833,0.36311211949328803,0.0,0.0,0.027982605407449377,0.000189071658158442,4.72679145396105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000992626205331821,0.004017772735866891,0.000189071658158442,0.009169975420684439,0.03393836263944027,0.0,0.0,0.0,0.0266118358858007,0.00950085082246171,0.0,0.005577613915674045,0.0,4.72679145396105e-05,0.0,0.0,0.0,0.000141803743618832,0.001039894119871431,0.0,0.0,0.0,0.000189071658158442,0.000189071658158442,0.0,0.0,0.00751559841179808,0.000709018718094158,0.000378143316316884,0.0,0.0,0.0,0.0,0.0,0.00165437700888637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000614482889014937,0.000330875401777274,0.0,0.0,0.000189071658158442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72679145396105e-05,0.000472679145396105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00245793155605975,0.0,0.0,0.0,0.0,0.0001418037436188315,0.0,0.0,0.0,0.0,0.000236339572698053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206734",0.0,0.0237563323998616,0.20417859727510154,0.6810043736823891,0.0,0.0,3.14653409269689e-05,0.0,3.14653409269689e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43960227809068e-05,0.0,0.0026430886378653907,0.0006293068185393789,0.0,0.0,6.29306818539379e-05,0.00843271136842768,3.14653409269689e-05,0.0,0.0008495642050281619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00154180170542148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07671250117995028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206733",0.0,0.0105603304683856,0.22503164767806,0.7124392031447795,0.0,0.0,0.0,0.0,3.33133453261377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33133453261377e-05,0.0002998201079352393,0.0,0.0025651275901125955,0.0004997001798920647,0.0,0.0,6.66266906522753e-05,0.00489706176294223,0.0,0.0,0.0008994603238057163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00186554733826371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407755346791925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33133453261377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206739",0.0,0.013710530291584783,0.6778214231757063,0.2640126907387823,0.0,0.0,0.001057561565191116,0.0,0.0001888502794984137,0.0,0.0,0.0,0.0,0.0,0.0,3.77700558996827e-05,0.0,0.0010575615651911164,0.0,0.013899380571083253,0.018507327390844583,0.0,0.0,3.77700558996827e-05,0.00030216044719746167,0.00449463665206225,0.0,0.0005665508384952407,0.0,0.0,0.0,0.0,0.0,0.000113310167699048,0.0,0.0,0.0,0.0,0.0,3.77700558996827e-05,0.0,0.0,0.00321045475147303,0.0,0.0,7.55401117993655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77700558996827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007554011179936547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55401117993655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206738",0.0,0.0205940594059406,0.6386421499292791,0.26489391796322526,0.0,0.0,0.00345120226308345,0.0,0.001640735502121643,0.0,0.0,0.0,0.000226308345120226,0.0,0.0,0.0,0.0,0.01357850070721358,0.0,0.029306930693069347,0.005714285714285712,0.0,0.0,0.00554455445544554,0.00135785007072136,0.00277227722772277,0.00016973125884017,0.0009618104667609616,0.0,0.0,5.65770862800566e-05,0.0,0.0,0.0,0.0006223479490806219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00639321074964639,0.0,0.0,0.0,0.000565770862800566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003960396039603956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000792079207920792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002093352192362093,0.0,0.0,0.0,0.0,0.000113154172560113,0.0,0.0,0.0,0.0,0.000113154172560113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206741",0.0,0.017181534189517574,0.5277681360638671,0.4286706004859427,0.0,0.0,0.000433877125997917,0.0,0.000130163137799375,0.0,0.0,0.0,0.0,0.0,0.0,8.67754251995835e-05,0.0,0.000824366539396043,0.0,0.011150642138146458,0.0007375911141964597,0.0,0.0,0.0001301631377993752,0.000130163137799375,0.00134501909059354,8.67754251995835e-05,8.67754251995835e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.33877125997917e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108469281499479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000347101700798334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206740",0.0,0.018046579685404168,0.4849408608706257,0.46561394951835194,0.0,0.0,6.09681746128521e-05,0.0,0.000914522619192781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115839531764419,0.0,0.014144616510181656,0.002011949762224119,0.0,0.0,0.000365809047677113,0.000548713571515669,0.00146323619070845,0.0,0.0007316180953542252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073771491281551,0.000121936349225704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09681746128521e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00243872698451408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206742",0.0,0.011120721611269,0.3556983401293296,0.5307055480044486,0.0,0.0,0.0010708843033073849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11878578195148e-05,0.017092960995098615,0.0,0.03867539849252437,0.0011532600189464147,0.0,0.0,8.23757156390296e-05,0.0,0.00152395073932205,0.0,0.0002883150047366036,0.0,0.0,0.0,0.0,0.0,0.0,4.11878578195148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185345360187817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185345360187817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000741381440751266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380575806252317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
