"","Rhodospirillales","Burkholderiales","Clostridiales","Bacteroidales","Rhodobacterales","Run_SP154","Pasteurellales","Corynebacteriales","Pseudomonadales","JG30_KF_CM66(class)","Solibacterales","Gaiellales","Flavobacteriales","Sphingobacteriales","Kineosporiales","Sphingomonadales","Micrococcales","Lactobacillales","Blastocatellales","Selenomonadales","Erysipelotrichales","WCHB1_32(class)","Chthoniobacterales","Bacillales","Fusobacteriales","Bifidobacteriales","Thermales","Coriobacteriales","Fibrobacterales","Opitutales","Caulobacterales","NB1_n","Chloroflexales","Actinomycetales","Rhizobiales","Spirochaetales","Acidimicrobiales","Aeromonadales","Pseudonocardiales","Cytophagales","SubsectionIII","Gastranaerophilales","Desulfovibrionales","Neisseriales","Subgroup_6(class)","Campylobacterales","Synergistales","MB_A2_108(class)","Nitrospirales","Mollicutes_RF9","Micromonosporales","Caldilineales","Planctomycetales","Rickettsiales","Desulfurellales","Unknown_Order","Anaerolineales","WCHA1_57(class)","Chromatiales","Chlorobiales","Thermoanaerobacterales","OPB35_soil_group(class)","Tectomicrobia(phylum)","Victivallales","Propionibacteriales","Methanobacteriales","Bdellovibrionales","Streptosporangiales","JG30_KF_CM45","Cardiobacteriales","Xanthomonadales","Myxococcales","Desulfuromonadales","Alteromonadales","Obscuribacterales","Thermoplasmatales","Candidatus_Falkowbacteria(class)","Streptomycetales","Chloroplast(class)","Frankiales","Gitt_GS_136(class)","Bacteroidetes_vadinHA17(class)","Deinococcales","Legionellales","Cyanobacteria(phylum)","NB1_j","X35","Enterobacteriales","Subgroup_10","ML635J_21(class)","Acidobacteriales","Methylophilales","Solirubrobacterales","Oligosphaerales","SubsectionIV","KD4_96(class)","Anaeroplasmatales","Verrucomicrobiales","uncultured(class)","TK10(class)","SubsectionII","Candidatus_Nomurabacteria(class)","SC_I_84","Gemmatimonadales","Cellvibrionales","Latescibacteria(phylum)","SubsectionI","UA11(class)","Subgroup_2(class)","Lineage_IIb","Oligoflexales","Rhodocyclales","Lineage_IIc"
"X206656",0.0,0.001152073732718894,0.5241935483870968,0.2741935483870968,0.0,0.0,0.008640552995391706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02534562211981567,0.07142857142857142,0.0,0.0,0.0,0.0293778801843318,0.0,0.0034562211981566822,0.0017281105990783411,0.0,0.0,0.0,0.0,0.0,0.0017281105990783411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02304147465437788,0.0,0.0,0.0,0.0,0.0,0.010944700460829493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034562211981566822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01728110599078341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206658",0.0004285014691478942,0.008080313418217433,0.5227105778648384,0.2808521057786484,0.0010406464250734574,0.0,0.0004285014691478942,0.0009182174338883448,0.04884916748285994,0.0,0.0,0.0,0.0,0.0,0.00018364348677766894,0.0003672869735553379,0.004285014691478942,0.0014691478942213518,0.0,0.005815377081292849,0.0008570029382957884,0.0,0.0,0.0014079333986287954,0.0,0.0,0.0,0.00018364348677766894,0.0,0.0,6.121449559255632e-05,0.0,0.0,0.0,0.00012242899118511264,0.0,0.0,0.0,0.0,0.0,0.0,0.0012242899118511264,0.003672869735553379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121449559255632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012242899118511264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009794319294809011,0.0,0.0,0.0004285014691478942,0.0,0.0,0.0,0.0,0.0,0.0,0.11545053868756121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206660",0.0014051287198273699,0.03588096552416319,0.1558187383951423,0.42786169518743417,0.0,0.0,0.0,5.018316856526321e-05,0.0,0.0,0.0,0.0,0.0,5.018316856526321e-05,0.0,0.0,0.0,0.00015054950569578964,0.0,0.31866312038942135,0.0005018316856526321,0.0,0.0,0.00010036633713052642,0.019671802077583178,0.0004516485170873689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011542128770010538,0.01565714859236212,0.0,0.0,0.0,0.002308425754002108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020073267426105285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011592311938575801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008480955487529482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206668",0.0,0.029556650246305417,0.3645320197044335,0.3908045977011494,0.014778325123152709,0.0,0.0,0.042692939244663386,0.026272577996715927,0.0,0.0,0.0,0.0,0.0,0.0,0.0016420361247947454,0.054187192118226604,0.0,0.0,0.0,0.0,0.0,0.0,0.024630541871921183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016420361247947454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04433497536945813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206670",0.0,0.030364372469635626,0.4791572949467687,0.36343529764582394,0.0,0.0,0.0002249212775528565,0.0,0.000149947518368571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.748687959214275e-05,0.0012370670265407107,0.0,0.0390238416554206,0.014507422402159244,0.0,0.0,0.0,0.00041235567551357026,0.0005248163142899985,0.0,0.00011246063877642825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014619883040935672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011246063877642825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06923826660668767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206672",0.001145475372279496,0.0002643404705260375,0.19006079830822098,0.49325931800158607,0.0,0.0,0.008106441096131818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008811349017534584,0.0007930214115781126,0.005551149881046788,0.0,0.025200458190148912,8.811349017534584e-05,0.0,0.0,8.811349017534584e-05,0.014714952859282756,0.0002643404705260375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001674156313331571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006167944312274209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001762269803506917,0.00105736188210415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25517666754780155,0.0,0.0,0.0,0.0,0.0008811349017534585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206673",0.0,0.026455395783889432,0.37561077760714784,0.4741030294569315,0.0,0.0,0.0,0.00020940946530783192,0.00013960631020522128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009632835404160267,0.0,0.027711852575736422,0.006631299734748011,0.0,0.0,0.00041881893061566385,0.0,0.0003490157755130532,0.0,0.0009074410163339384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.980315510261064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005584252408208851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07720228954348736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206676",0.0,0.024019353723863834,0.7064109210298947,0.19042681873163989,0.0,0.0,0.0,0.002592016588906169,0.01658890616899948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012096077414895455,0.0044928287541040265,0.0,0.024537757041645066,0.00017280110592707794,0.0,0.0,0.00017280110592707794,0.007257646448937273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013824088474166234,0.0,0.0,0.0,0.0,0.0,0.0,0.0003456022118541559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077760497667185065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017280110592707794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206678",0.0,0.0014160962945480291,0.5522775548737313,0.3199197545433089,0.0,0.0,0.032216190700967665,0.0,0.002478168515459051,0.0,0.0,0.0,0.0,0.0,0.0,0.0018881283927307056,0.001062072220911022,0.016521123436393673,0.0,0.0029502006136417278,0.0175831956573047,0.0,0.0,0.0003540240736370073,0.0,0.0,0.0,0.00660844937455747,0.0,0.0,0.0,0.0,0.0,0.0005900401227283455,0.0,0.0,0.0,0.0,0.0,0.0016521123436393675,0.0,0.0,0.0002360160490913382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005900401227283455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04083077649280151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035402407363700734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004720320981826764,0.0
"X206682",0.0,0.007334963325183374,0.6332518337408313,0.07334963325183375,0.0,0.0,0.0,0.009779951100244499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04156479217603912,0.0,0.14180929095354525,0.009779951100244499,0.0,0.0,0.0,0.0,0.004889975550122249,0.0,0.01466992665036675,0.0,0.02444987775061125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024449877750611247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014669926650366748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022004889975550123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206684",0.0,0.04875148632580262,0.5063196371163079,0.4211917029990752,8.80785660809442e-05,0.0,0.0018496498876998282,0.0,0.0001321178491214163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002642356982428326,0.002246003435064077,0.0,0.014797199101598626,0.0017175320385784119,0.0,0.0,0.000880785660809442,0.0,0.001321178491214163,0.0,0.0003082749812833047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001321178491214163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206695",0.018633540372670808,0.006211180124223602,0.26397515527950316,0.13871635610766045,0.0,0.0,0.0,0.004140786749482402,0.018633540372670808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009316770186335404,0.028985507246376812,0.0,0.019668737060041408,0.0,0.0,0.0,0.0010351966873706005,0.009316770186335404,0.008281573498964804,0.0010351966873706005,0.004140786749482402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051759834368530024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40062111801242234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010351966873706005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
